	Atf6	Batf	Bcl11b	Crem	Ddit3	Egr2	Etv6	Fosl2	Hif1a	Id2	Ikzf3	Ikzf4	Irf4	Irf8	Lef1	Maf	Nfatc2	Nfe2l2	Pou2af1	Prkrir	Rorc	Satb1	Sp4	Stat3	Zeb1	Zfp36l2
Slc35d3	0	0.658134778957	0.685106421349	0.675626289617	0	0.682536845737	0	0	0.681551742847	0	0.666066044096	0	0.681631856636	0	0	-0.678815804887	0	0	0	0	0	0.684895751755	0	0	0	0.685946132548
Slc35e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60041131019	0	0	0	0	0	0	0	0	0	0	0
Slc35e3	0	0	0	0	0	0	0	0	0	0.641542323044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc35f2	0	-0.602820788732	0	0	0	0	0	0	0	0	-0.632084670684	0	0	0	0	0	0	0	0	0	0.607986514043	0	0	0	0	0
Slc35f5	0	0	-0.683304595968	0	-0.604085745961	-0.643537954852	0	0	0	0	0.654719557792	0	0	0	0	0	0	0	0	0	0	-0.649797686054	0	0	0	-0.6129368324
Slc37a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620148974128	0	0	0	0	0	0	0	0	0	0	0
Slc37a4	0	0	0	0	0	0	0	0.649954270918	0.686661222296	0	0.611404702387	0	0.660021903771	0	0	0	0	-0.68597184864	0	0	0	0	0	0.620054024451	0	0
Slc38a10	-0.643386159985	0	0	0	0	0	-0.656263424575	0	0	0	0	0	0	0	0.651606988719	0	0	0	0	0	0	0	0	0	0.300759100388	0
Slc38a6	0	-0.65269624519	-0.648883302685	-0.659573998353	0	-0.630873925907	0.207126950148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.653043204887
Slc38a7	0	0	0	0	0	0.617674348192	-0.637126428783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a1	0	-0.600059567809	0	0	0	0	0	0	0.596999056202	0	0	0	0	0	0.677270105886	0	0	0	0	0	0	0	0	0	0	0
Slc39a10	0	0.587103519637	0	0	0	-0.535925278549	-1.13080024517	0	0.679222508603	0	0	0	0.667754368026	0	0	0	0	0.674774709709	0	0	0	0	0	0.663733842675	-0.334015255232	0
Slc39a11	0	0	0	0.64573791186	0	0.636254812951	0	0	0	-0.667189040871	0	0	0	0	0.673982473348	0	0	0	0	0.670220092429	0	0.638830322917	0	0	0	0
Slc39a13	0	0	0	0	0	0	0	0.611781533913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a14	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.433362831347	0	0	0	0	0	0	0.661039645613	0	0.424870437439	0.676181151787	0	0
Slc39a3	0	0	0	0	0	0	-0.658168088746	0	0	0	0	0	0	0	0.672222937161	0	0	0	0	0	0	0	0	0	0	0
Slc39a4	0	0	-0.607652925347	0	0	0	0	0.660191032882	0.639281333879	0	0.597915914013	0	0	0	0.600265918499	0	0	0.679367900294	0	0	0	0.663938577914	0	0	0	0
Slc39a7	0	0	0	0	0	0	-0.654680420958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a8	0.672003366035	-0.659169212039	0	0	0	-0.647527991369	-0.64160076321	0.641604633769	0	0	0	0	0	0	0	0.663481632597	0	0	0	0	-0.675295609627	0	0	0.63378612137	0	-0.662291849312
Slc39a9	0	0	0	0	0	0	0	0	0	0	-0.626587527983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc3a2	0	0	0	0	0	0	0	0	0	0	0	0	0.601710933883	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc41a1	0	0	0.635622804169	0	0	0	0	0	0.674107094798	0	0	0	0.643322629472	0	0.664229361297	-0.637021618041	0	0	0	0	0.667425011336	0	0	0.672107217243	0	0
Slc43a2	0	-0.631582301956	0	0	0	0	0	0	0.673940932865	0	0	0	0	0	0	0	0	0	0	0	0.674605580598	0	0	0.677216696693	0	0
Slc43a3	0	-0.665681934687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc44a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300997902326	0	0	0
Slc44a2	0	0	0	0	0	0	0.278281569503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc45a4	-0.618997784609	0	0	0	0	0	0	0	0	0	-0.606012095112	0	0	0	0.623979600126	0	0	0	0	0	0	0	0	0	0	0
Slc48a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66585834168	0	0	0	0	0.665813834018	0	0	0	0	0	0
Slc4a11	0	0	-0.687544009767	-0.677915878173	-0.680875878089	-1.18290682421	-0.374560839223	0	0	0	-0.652728772662	0	0	-0.479317279226	0	0	0	0	-0.925214227277	0	0.659929921272	-0.636898736481	0.416458639185	0.687287296724	0	-0.685610432289
Slc4a1ap	0	0	0	0	0	0	0	-0.599907772941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc4a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63943859428	0	0	0	0	0	0	0	0	0.613579643407	0	0
Slc4a7	0	0	0.663870332834	0	0	0	-0.398984307397	-0.676509968567	0	0	-0.658742740745	0	0.632504300742	0	0	-0.679133851276	0	0	0	0	0.651971951537	0.669638525662	0	0	0	0
Slc4a8	0	-0.668016684315	0	0	0	0	0	0	0.588109392769	0	0	0	0.652001623311	0	0	0	0	0	0	0	0	0	0	0.681115567772	0	-0.661543717466
Slc5a3	0	0	-0.659707722402	0	0	-0.515931586318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623231871426	0	0
Slc5a6	0	-0.622019225305	0	0	0	0	-0.622536050686	0	0	0	-0.660332972689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a6	0	0	0	0	0	0	-0.212974015592	0	0	0	0	0	0	-0.200877204937	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a9	-0.683391335893	0	0.686898596487	0.665766359181	0	0.684599034017	-0.684533411562	0	-0.679245890345	0	0	0	0.670386254363	0	0	0	-0.674504107818	0	0	-0.683055218686	0	0	0	0	0	0.683275672905
Slc7a1	0	0	0.676323576301	0	0	0.878312168054	0	-0.658392166884	-0.611212876405	0	-0.629500543773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc7a3	-0.669274413217	0	0.687865896313	0.656410848899	0	0.685474351344	0	0.662615216802	-0.668222691635	0	0	0	0.675982350903	0	0	0	0	0	0	-0.676123253071	0	0.661217676256	0	0	0	0.685174666428
Slc7a5	0	0	0.686343734317	0.666876083521	0	0.67836499434	-0.887026172782	0	0	0	0	0	0	-0.195797887723	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608927109273	0	0	0	0	0	0	0	0	0	0	0
Slc9a3r1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.260627240754	0	0	-0.662487014142
Slc9a5	0	0	-0.616818444012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.615716124141	0	0	0	0	0	0	0	0	0	0
Slc9a7	0	0	0	0	0	0	0	0	0	0	0	0.45779226957	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a8	0	-0.609058834952	-0.662942398745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slco3a1	0	0.675581781956	0	0	0	-0.504033279774	-0.363665500817	0	0	-0.671807941839	-0.674851067515	0	0.680614114794	0	0.649888993016	0	0	0	0	0	0	0	0	0	0	0
Slco4a1	0	-0.678251995379	-0.673774046789	0	0	0	0	0	0	0	0	0.165633023962	0	0	0	-0.680738539875	0	0	0	0	0	0	0	0.637423880839	0	0
Slfn1	0	0.682364749449	-0.602003987778	0	0	0	0.827833782123	0	0.654550428681	0	0.676795357505	0	0	0.837484365428	0	0	0	0	0.349420965235	0	-0.630812485128	0	-1.46871251227	-0.660849798072	0	0
Slfn10-ps	0	0.659167356685	0	0	0	0	0	-0.612571801885	0	0	-0.680463863448	0.262968693753	0.679400539246	0	0	0	0	0	0	0	0	0	0	0	0	0
Slfn2	0	0	0	0	0	0	0	-0.68623929674	0	0	-0.686112801017	0	0.683815699188	0	0	0	0	0	0.195769828495	0	0	0	-0.646263713846	-0.627216392434	0	0
Slfn3	0	0	0	0	0	0	0.43318074487	0	0	-0.658139175438	0	0	-0.624339518279	0.488394737882	0	0	0	0	0	0	0	0	0	0	0	0
Slfn4	0	0	0	0	0	0	0	0	0	0	-0.646938882716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slfn5	0	0.681979016389	0	0	-0.640534584974	0	0	0	0	0	0.629240405622	0	0	0	0	-0.655124963069	0	0	0	0	0	0	0	0	0	0
Slfn8	0	0	-0.672339223874	0	-0.651669822753	-0.666209602559	0	0	0	0	-0.626504402222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.654676806794
Slfn9	0	0	0	0	0	0	0	0	0	0	-0.675454632821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slk	0	0	-0.639016636299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601090793811	0	0
Slmap	0	0	0	0	0	0	0	0	0	0	0	-0.268050398987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slmo2	0	0	0	0	0	0	0	-0.625955049369	0	0	-0.658930677247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slx4	0	0	-0.602018444432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.648720665327
Smad3	0	0	0.685358631426	0.678246307244	0	0.661760669717	0	0.647530086998	0	0	0.588735467197	0	0	0	0.642652047384	0.626080361712	0	0	0	0	0	0	0	0.686601878749	0	0
Smad4	0	0	0	0	0	0	0	0	0	0	0	-0.226321252892	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smad7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.605737393589	0	0	0	0	0	0	0	0	0.606179503018	0	0
Smap2	0	0	0	0	0	0	-0.667658882128	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.618632754094	0	0	0	0	0
Smarca2	0	0	-0.664283253407	0	0	-0.61279226586	0	0.588044114867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.653328723804
Smarca4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612265183827	0	0	0	0	0	0	0	0	0	0	0
Smarca5	0	0	0	0	0	0	0	0	0	0	-0.602658151374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smarcad1	0	0	0	0	0	0	0	0	0	0	-0.624108211814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smarcc1	0	-0.623038419415	0	0	0	0	0	-0.609463621265	0	0	-0.618303865215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smarcd1	0	0	0.66921125212	0.673825212947	0	0	0	0	0	0	0	0	0	0	0.682634762591	0	0	0	0	0.681501300831	0	0.674638219549	0	0	0	0
Smarcd2	0.643883425997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smc5	0	0	0	0	0	-0.658543961752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.622597491466
Smc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.601552217339	0	0	0	0	0
Smek1	0	0	0	0	0	0	0	0	0	0	-0.608874512614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smek2	0	0	0	0	0	0	0	0	0	0	-0.641691117297	0	0	0	0	-0.657517539314	0	0	0	0	0	0	0	0	0	0
Smg5	0	0	0	0	0	0	0	0	0	0	-0.648164084146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.66811426673
Smn1	0	0	0	0	0	0	0	0	0	0	-0.615199298758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smndc1	0.666015602081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663152275908	0	0	0	0	0	0	0	0	0
Smo	-0.654900884932	0	0	0.676753817022	0	0	0	0.598076141592	0	0	0	0	0	0	0.681326237366	0	0	0	0	0	0	0.677833869589	0	0.662271024226	0	0
Smox	0	0.688174482761	0	0.667015540858	0	0	0	0.687483130431	0.677136582904	0.682575419043	0.684602001194	0	0.687830290185	0	0	0.637883793333	0	0	0	0	0	0.65863029758	0	0.688759016705	0	0
Smpd1	0	0	0	0	0	0	0	0	0.650936406631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smpd4	0	0	0	0	0	0	0	-0.626363449845	0	0	-0.651210823986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smpdl3a	0	0.657366280016	0	0	0	0	0	0	0	0.620875932586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.671244132331	0	0	0	0	0	0	0	0	0	0
Smtn	0	0	0	0	0	0	-0.647976147644	0	0	0	0	0	0.654740328034	0	0	0	0	0	0	0	0	0.632338138808	0	0.666647610863	0	0
Smtnl2	0	0.599820841891	0.669953046465	0	0	0.614000982595	0.591696710222	0.668947173333	0.688797590011	0	0.683115445326	0	0.680053318269	0	0	0	0	-0.667236024996	0	0	0	0.671303112173	0	0.679183935297	0	0.682507173963
Smu1	0.650684196554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smug1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549068340193	0	0	0
Smurf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61709871578	0	0	0	0	0	0	0	0	0	0	0
Smurf2	0	0	0	0	0	0	0	0	0.595239520016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smyd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.602069042721	0	0
Smyd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.644618589742
Smyd5	0	0	0	0	0	0	-0.363017750561	-0.676759345849	0	0	-0.659133070404	0	0	-0.430353926933	0	0	0	0	0	0	0	0	0.450341649115	0	-0.433043433756	0
Snap23	0.652770122252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snap47	0	0	0	0	0	0	0	0.590584018705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snapc1	0	0.634854305227	0	0	0	0	0	0	0.679192836829	0	0	0	0.633928545884	0	0	0	0	0	0	0	0	0	0	0.62531186277	0	0
Snapc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347722486454	0	0	0
Snapc4	0	0	0	0	0	0	0	0	0	0	-0.61104301072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snapc5	0	0	0	0	0	0	0	-0.628080177514	0	-0.64742679479	0	0	0	0	0	0	0	0.669849195256	0	0	0	0	0	0	0	0
Snapin	0	0	0	0	0	0	0	0	0	0	0.604992632066	0	0	0	0	0	0	0	0	0	-0.620772338893	0	0	0	0	0
Sncb	0	0	0	0	0	0	0	0.66144021456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65674910712	0	0	0	0	0	0	0	0	0	0	0
Snf8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.636793925739	0	0	0	0	0	0	0	0	0	0
Snhg3	0.662502464061	0	0	0	0	0	0	0	0	0	-0.613645208448	0	0	0	0	0	0.677014928632	0	0	0.654666148599	0	0	0	0	0	0
Snhg6	0.638658226629	0	0	0	0	0	0	0	0	0	-0.672754852679	0	0	0	0	-0.639309383544	0.612348264793	0	0	0	0	0.603933349741	0	0	0	0
Snhg7	0.62923150409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6207691142	0	0	0	0	0	0	0	0	0
Snhg8	0.643435382212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora16a	0	0	0	-0.660517295029	0	0	0	0	0	0	-0.685697172213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora17	0.657849929928	0	0	0	0	0	0	0	0	0	-0.666711971288	0	0	0	0.605686951573	0	0.660938761582	0	0	0.669843260902	0	0	0	0	0	0
Snora21	0	0	0	0	0	0	0	0	0	0	-0.658276513651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora23	0	0	0	0	0	0	0	0	0	0.636044143357	-0.680593973335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.586539755935	0	0.628893245869	0	0	0	0
Snora3	0.671733352893	0	0	0	0	0	0	0	0	0	-0.663076122795	0	0	0	0	0	0	0	0	0.661241413675	0.650117465674	0.599681384555	0	0	0	0
Snora31	0	0	0	0	0	0	0	0	0	0	-0.656856147392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618807809951	0	0	0	0	0	0	0	0	0	0	0
Snora43	0.671564223782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596601454433	0	0	0	0	0	0	0	0	0	0
Snora44	0	0	0	0	0	0	0	0	0	0	-0.685950163659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora52	0	0	0	0	0	0	0	0	0	0	-0.662544840759	0	0	0	0	0	0	0	0	0	0.646817964427	0	0	0	0	0
Snora5c	0	0	0	0	0	0	0	0	0	-0.662082227829	0	0	0	0	0	0	0	0.657484967111	0	0	0	0	0	0	0	-0.66101243543
Snora61	0.642773701656	0	0	0	0	0	0	0	0	-0.654062398997	-0.669881592687	0	0	0	0	0	0.606847117929	0	0	0	0	0	0	0	0	0
Snora62	0	0	0	0	0	0	0	0	0	0	-0.675053460672	0	0	0	0.63434098354	0	0	0	0	0	0	0	0	0	0	0
Snora64	0	0	0	0.619442785911	0	0	0	0	0	0	-0.605972339314	0	0	0	0	0	0	0	0	0	0.655069684723	0	0	0	0	0
Snora65	0.657897404767	0	0	0	0	0	0	0	0	0	-0.649042325879	0	0	0	0	0	0.665982963129	0	0	0	0	0	0	0	0	0
Snora68	0	0	0	0	0	0	0	0	0	0.594788509054	0	0	0	0	0	0	0	0	0	0	0	0.630842681408	0	0	0	0
Snora70	0.618362733344	0	0.606339730597	0	0	0	0	0	0	0	-0.663271287624	0	0	0	0	0	0	0	0	0.587803773499	0	0	0	0	0	0.600120526807
Snora74a	0	0	0	0	0	0	0	0	0	0	-0.68489121375	0	0	0	0	0	0	0	0	0	0.684367594181	0	0	0	0	0
Snora78	0	0	0	0	0	0	0	0	0	0	-0.663654388957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora7a	0	0	0	0.611935827138	0	0	0	0	0	0	-0.662436415853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snora81	0	0	0	0	0	0	0	0	0	0	-0.655674315924	0	0	0	0	0	0	0	0	0.626795451461	0	0.648277815698	0	0	0	0
Snord104	0	0	0	0	0	0	0	0	0	0	-0.668244376616	0	0	0	0	0	0	0	0	0	0.644245421638	0	0	0	0	0
Snord110	0	0	0	0	0	0	0	0	0	0	-0.672588601157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord12	0.587064946331	0	0	0	0	0.620157875659	0	0	0	0	-0.65804882135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord15a	0	0	0	0	0	0	0	0	0	0	-0.663589334014	0	0	0	0	0	0	0	0	0	0.669599952356	0	0	0	0	0
Snord15b	0	0	0	0	0	0	0	0	0	0	-0.684012972017	0	0	0	0	0	0	0	0	0	0.676385887027	0	0	0	0	0
Snord16a	0.667220276097	0	0	0	0	0	0	0	0	0.630439145284	-0.627866941866	0	0	0	0	0	0	0	0	0	0	0.615220492498	0	0	0	0
Snord17	0	0	0	0	0	0	0	0	0	0	-0.671981421687	0	0	0	0	0	0	0.625510663655	0	0.642788537543	0.656031050194	0	0	0	0	0
Snord19	0	0	0	0.660155426753	0	0.665638770553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.674222814716	0	0	0	0.610814234088
Snord1b	0	0	0	0	0	0	0	0	0	0	-0.632702692644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord2	0	0	0	0	0	0	0	0	0	-0.67392945582	-0.636121691326	0	0	0	0	-0.625590018854	0	0	0	0	0	0	0	0	0	0
Snord22	0.610452238447	0	0	0	0	0	0	0	0	0	-0.682458881707	0	0	0	0	0	0	0	0	0.630786305038	0	0.654918358676	0	0	0	0
Snord34	0	0	0	0	0	0	0	0	0	-0.61314283972	-0.663177319373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord35a	0	0	0	0.606425778741	0	0	0	0	0	0	-0.606055465074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord38a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640180388626	0	0	0	0	0	0	0	0
Snord45b	0	0	0	0	0.647616135142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord47	0	0	0	0	0	0	0	0	0	0	-0.68157702581	0	0	0	0	-0.627834414394	0	0	0	0	0	0.648624975452	0	0	0	0.646070235726
Snord49a	0	0	0	0	0	0	0	0	0	0	-0.616558224238	0	0	0	0.6580635667	0	0	0	0	0	0	0	0	0	0	0
Snord49b	0	0	0	0	0	0	0	0	0	-0.663885695421	-0.675476317802	0	0	0	0	0	0	-0.644770384609	0	0	0	-0.61989409716	0	0	0	0
Snord4a	0	0	0	0	0	0	-0.640469530031	0	0	0	0	0	0	0	0	0	0	0	0	0.656953842359	0	0	0	0	0	0
Snord52	0.640299075721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636928362216	-0.625131020088	0	0	0	0	0	0	0	0
Snord55	0.651802822426	0	0	0	0	0	0	0	0	0.599387633994	0	0	0	0	0.626822156057	0	0.596135607585	0	0	0	0	0	0	0	0	0
Snord57	0	0	0	0	0	0	0	0	0	-0.654727405083	-0.673459614563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord65	0	0	0	0	0.632747609287	0.602906706367	0	0	0	0	0	0	0	0	0.62337429594	0	0	0	0	0	0	0	0	0	0	0
Snord69	0.664908844918	-0.609637101114	0	0	0.617555661097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637699828335
Snord83b	0	0	0	0	0	0	0	0	0	0	-0.645590799726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord89	0	0	0	0	0	0	0	0	0	0	-0.669140689167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord96a	0.592827204805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601087826633	0	0	0	0
Snord99	0	0	0	0	0	0	0	0	0	-0.675899174934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snrk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591560220063	0	0	0	0	0	0	0	0	0	0	0
Snrnp25	0	0	0	0	0	0	0	0	0.649123461252	0	0	0	0	0	0	0	0.663763514449	0	0	0	0	0	0	0	0	-0.656104401381
Snrnp27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.656097173054	0	0	0	0	0
Snrnp35	0	0	0	0.646266069434	0	0.670347681057	0	0	0	0.623656177792	0	0	0	0	0	0	0	0.66926762849	0	0	0.619680160101	0	0	0	0	0
Snrnp40	0	0	0	0	0	0	0	0	0	0	-0.606680715362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snrnp48	0.636768134638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660369063525	0	0	-0.612445306162	0	0	0	0	0
Snrnp70	0	0	0	0	0	0	0	0	0	0	0	-0.195054019687	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snrpa1	0.66539249483	0	0	0	0	0	0	0	0	0	-0.662187038571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snrpb	0	0	0	0	0	0	0	0	0	0	-0.642150116063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snrpb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242366952089	0	-0.641860982982	0	0	0	0	0	0	0	0	0	0
Snrpc	0	0	0	0	0	0	0	0	0	-0.655410481987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snrpd1	0.672478114416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652844301687	0	0	0	-0.63775167907	0	0	0	0	0
Snrpd2	0.678756661754	0	0	0	0	0	0.42400776544	0	0	0	0	0	0	0.388659108617	0	0	0.636281517547	0	0	0	0	0	0.374095175444	0	0.409882630827	0
Snrpe	0.664612127179	0	0	0	0	0	0	0	0	0	-0.63883231396	0.151824600419	0	0	0	0	0.651025421953	0	0	0	0	0	0	0	0	0
Snrpf	0.625127897772	-0.613486185254	0	-0.629453559648	-0.665978296095	0	0	0	0	0	0	0	0	0	0	0	0.624890523582	0	0	0	0	0	0	-0.651478272087	0	0
Snrpg	0	0	0	0	0	0	0.333740633003	0	0	0	-0.634191728011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sntb1	0	-0.684800859662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.657274297517	0	0	0	0	0	-0.64322713679	0	-0.653621471049
Sntb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672279313532	0	0	0	0	0	0	0.619852256389	0	0.610259371917	0	0
Snx10	0.653627636515	0	0	0	0	0	0	-0.637173412908	0	0	0	0	0	0	0	0	0	0.664152214685	0	0	0	0	0	0.639592887504	0	0
Snx11	0	0	0	0	-0.668302203232	0	0	-0.642009163686	0	0	-0.662262936004	0	0	0	0	-0.627664548709	0	0	0	0	0	0	0	-0.682502251669	0	-0.628730726945
Snx12	0.639726410486	0	0	0	0	0.334645095342	0	0	0	0	0	0.339430089168	0	0	0	0	0.65993288845	0	0	0	0	0	0	0	0	0
Snx14	0	0	-0.642822350476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.666234901704	0	0	0	0	0
Snx15	0	0	-0.64973263111	0	0	0	0	0	0.61643110087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.628593388732
Snx17	0	0	0	0	0	0.286840230949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snx18	0	0	0	0.66602747079	0	0	0	0.651325106868	0.673148696504	0	0.607152737199	0	0	0	0.610903249409	0	0	0	0	0	0	0.651055093726	0	0	0	0
Snx2	0	0	0	0	0	0	0	0.604497113444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.258034448716	0	0	0
Snx20	0	0	0	0	0	0	0	0	0	0.679507357632	0	0	0	0.310409683694	0	0	0	0	0	0	0	0	0	0	0	0
Snx21	0	0	0	0	0	0	0	0	0	0.604859109084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snx25	0	0	0	0	0	0	0	0	0.659179225395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
