	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Etv6	Kdm6b	Jmjd6
Dhrs9	0.936229523901	0.788246000575	0	0	0	0.923670849698	0	0	0	0	0
Dhx15	0	0	0	0	0	0	0.892719609158	0	0	0	0
Dhx16	0	0.826879969346	0	0	0.839486540856	0	0.858377239199	0	0.933978350417	0	0
Dhx30	0	0	0	0	0	0	0.899453970687	0	0	0	0
Dhx33	0	0	0	0	0	0	0.857524667114	0	0.894386435482	0	0
Dhx34	0	0	0.768962544305	0	0	0	0	0	0	0	0
Dhx35	0.819551681196	0	0	0	0	0	0	0	0	0	0
Dhx37	0.767813008909	0.874259986589	0.873551106428	0	0	0	0	0	0.87831209886	0.945061787528	0
Dhx38	0	0	0	0	0	0	0	0	0.837896350225	0	0
Dhx40	0.804176645273	0	0	0.879883130568	0	0.901245330012	0.835444008047	0	0	0	0
Dhx58	0	0.851748251748	0	0	0	0	0	0	0	0	0
Dhx8	0	0	0	0	0	0	0	0	0.813966855063	0	0
Dhx9	0	0	0	0	0	0	0.947150110164	0	0	0	0
Diap1	0.819532522272	0.860982852764	0	0.837417377143	0.929696331066	0.832330683016	0.9269661845	0.79366797586	0	0	0
Dido1	0	0.798333173676	0	0	0	0	0	0	0	0	0
Diexf	0.804904684357	0	0.875926812913	0	0	0.908123383466	0	0	0	0	0
Dip2b	0.982680333365	0.968560206916	0.956547562027	0.79407989271	0.952217645368	0.983207203755	0	0	0	0	0
Dip2c	0.998093687135	0.991914934381	0.961251077689	0	0.759469297825	0.995421017339	0	0	0	0	0
Diras1	0	0	0	0	0	0	0	0	0	0	0.813727368522
Dirc2	0.976003448606	0.929792125683	0.752916946068	0.830443529074	0	0.904387393428	0	0	0	0	0
Dixdc1	0.783992719609	0	0	0	0	0.897997892518	0	0	0	0	0
Dleu2	0.966050387968	0.992116103075	0.960206916371	0.878177986397	0.855867420251	0.96735319475	0	0.889481751126	0	0.97720088131	0
Dleu7	0.91336334898	0.752054794521	0	0	0	0	0	0	0	0	0
Dlg2	0.91441708976	0	0.801312386244	0	0	0	0	0	0	0	0
Dlst	0.760618833222	0.757639620653	0	0	0	0	0.751729092825	0	0	0	0
Dlx1as	0.757591723345	0	0	0	0	0	0	0	0	0	0
Dlx3	0	0	0	0	0	0	0	0	0	0	0.841594022416
Dmap1	0	0	0	0	0	0	0	0	0.864766740109	0	0
Dmpk	0	0	0.917932752179	0	0	0	0	0	0.850033528116	0	0.849659929112
Dmrtc2	0	0	0	0	0	0	0	0.764163234026	0.79964555992	0	0
Dmtf1	0	0.88065906696	0	0	0	0	0	0	0	0	0
Dmwd	0	0	0	0	0	0	0	0	0	0	0.852974422837
Dnaja1	0	0	0.848998946259	0	0	0	0	0	0	0	0
Dnaja2	0	0	0	0	0	0	0.964239869719	0	0	0	0
Dnaja3	0	0.790027780439	0	0	0	0	0	0	0.780438739343	0	0
Dnajb1	0	0.827416419197	0	0	0	0	0	0.832953348022	0	0	0
Dnajb12	0.964757160648	0.992039467382	0.970437781397	0.836392374749	0.974461155283	0.976032186991	0.769719321774	0.903103745569	0.806906791838	0	0
Dnajb13	0.933719704953	0.917597471022	0.898467286139	0.852619982757	0.754114378772	0	0.982938978829	0	0	0.85081904397	0
Dnajb14	0	0.86840693553	0.760580515375	0.860321869911	0	0	0	0	0.81072899703	0.790755819523	0
Dnajb2	0	0.849171376569	0	0	0	0	0	0	0	0	0.813650732829
Dnajb4	0.933633489798	0.948261327713	0	0	0	0.765743845196	0	0.869939649392	0	0	0
Dnajb5	0.760810422454	0.807136698918	0	0.876530318996	0.814915221765	0.873158348501	0	0	0	0	0
Dnajc11	0	0	0	0	0	0	0	0	0	0	0.935558961586
Dnajc14	0	0	0	0	0	0	0	0	0.851575821439	0	0
Dnajc2	0	0	0	0	0	0	0	0.79015231344	0.9092633394	0.853989845771	0
Dnajc24	0	0	0	0	0	0	0	0	0.80498132005	0	0
Dnajc28	0.822300986685	0	0	0	0	0	0	0	0	0	0
Dnajc3	0.98188523805	0.986042724399	0.864699683878	0.857946163426	0.950062266501	0.902720567104	0	0	0	0	0
Dnajc4	0	0	0	0	0	0	0.889050675352	0.806044640291	0	0	0
Dnajc5	0	0	0	0	0	0	0.819187661653	0.834926717118	0	0	0
Dnajc5b	0	0	0.8069163713	0	0	0	0	0	0	0	0
Dnajc6	0.953424657534	0.962448510394	0	0	0	0.85504358655	0	0	0	0	0
Dnajc7	0.966299453971	0.975419101446	0.940597758406	0.953606667305	0	0.776606954689	0.872487786186	0	0.908132962927	0	0
Dnajc9	0.811552830731	0.92010728997	0.802653510873	0.877459526775	0.914493725453	0.805201647667	0	0.80240444487	0.89665676789	0	0
Dnali1	0	0	0	0	0	0	0	0	0.764029121563	0	0
Dnase1l1	0	0	0	0	0	0	0	0	0.76553309704	0	0
Dnase1l3	0.916447935626	0.9638950091	0.860379346681	0	0	0.915422933231	0	0	0	0	0.784318421305
Dnase2a	0.81858415557	0.879174250407	0	0	0	0.814896062841	0.813085544592	0	0	0	0.831133250311
Dnm1	0	0.799243222531	0	0	0	0	0	0	0	0	0.803084586646
Dnm3os	0	0	0	0.792413066386	0	0	0	0	0	0	0
Dnmbp	0.781233834658	0.830826707539	0	0	0	0.837771817224	0	0	0	0	0
Dnmt1	0	0	0	0	0.836162467669	0.828642590286	0.997394386435	0	0.834026247725	0	0
Dnmt3a	0.878331257783	0.940176262094	0.802825941182	0	0	0.888619599579	0	0	0	0	0
Dnpep	0	0	0	0	0	0	0.780936871348	0	0	0	0
Dntt	0	0	0.814005172909	0	0	0.908257495929	0	0	0	0	0
Dnttip2	0	0	0	0.774873072133	0.762984960245	0	0	0	0.918296771721	0	0
Doc2b	0	0	0	0	0	0	0.926650062267	0	0	0	0
Doc2g	0	0	0	0	0	0	0	0	0.815250502922	0	0
Dock10	0.998792987834	0.997739247054	0.991809560303	0	0.957946163426	0.998553501293	0	0	0	0	0
Dock2	0.96489127311	0.866807165437	0	0	0	0.95668167449	0	0	0	0	0
Dock8	0.962304818469	0.942034677651	0.820662898745	0	0.885563751317	0.915202605614	0	0	0	0	0
Dock9	0.867966280295	0	0	0	0	0.831219465466	0	0	0	0	0
Dohh	0	0.769795957467	0	0.751384232206	0	0.792528019925	0	0.905172909282	0	0	0.899042053837
Dok1	0	0	0.778034294473	0	0	0	0	0	0	0	0
Dok2	0.806868473992	0.876472842226	0.936708496982	0	0	0.902433183255	0	0.77104128748	0	0	0
Dok3	0	0	0	0	0	0	0	0	0	0	0.864546412492
Dok6	0.788868665581	0.865456461347	0	0	0	0.856173963023	0	0	0	0	0
Donson	0	0.757869527733	0	0	0	0	0	0	0.771299932944	0	0
Dopey1	0.936133729284	0.904703515662	0	0	0	0	0	0	0	0	0.78188523805
Dopey2	0.891493438069	0.94935338634	0.970744324169	0.85263914168	0.951930261519	0.926468052495	0	0	0	0	0
Dos	0.919072708114	0.905623143979	0.955321390938	0.960800842993	0.872717693266	0.907663569307	0.994300220328	0.878139668551	0	0	0.751048951049
Dot1l	0.942484912348	0.968359038222	0.927904971741	0.973589424274	0.968809272919	0.956892422646	0.908583197624	0.926515949804	0.893773349938	0	0
Dpagt1	0.893945780247	0.927991186895	0.763272344094	0.899693457228	0	0	0.820260561356	0.953903630616	0.963578886867	0.892480122617	0.773014656576
Dpcd	0	0	0	0	0.812817319667	0	0	0	0.887038988409	0	0
Dpep2	0	0.877967238241	0	0	0	0	0	0	0	0	0
Dph3	0	0.752121850752	0	0	0	0	0	0	0	0	0
Dpm1	0	0	0.847312961012	0.894510968484	0.868828431842	0	0.830223201456	0.835626017818	0.912319187662	0	0.821534629754
Dpm3	0	0	0	0	0	0	0	0	0.88130089089	0	0
Dpp4	0.970274930549	0.967334035827	0.972851805729	0	0	0.931698438548	0	0	0	0	0
Dpp9	0	0	0	0	0	0	0	0	0.930223201456	0	0
Dpy19l3	0.887929878341	0.984624964077	0.937733499377	0.974212089281	0.974145033049	0.888466328192	0.79560302711	0	0	0	0
Dpy19l4	0	0.818315930645	0	0	0	0	0	0	0	0.788897403966	0
Dpy30	0	0	0.88915604943	0.786598333174	0	0	0	0.780611169652	0	0	0
Dpysl2	0	0.775591531756	0	0	0.880371683111	0	0	0	0	0	0
Dqx1	0	0	0	0	0	0	0.865427722962	0	0	0	0
Drap1	0	0	0	0	0	0.819542101734	0	0	0	0	0
Drg1	0	0	0	0	0	0	0.860954114379	0	0	0	0
Drg2	0	0	0	0	0	0	0	0	0.844707347447	0	0
Dscc1	0	0	0	0	0	0	0	0	0.81330587221	0	0
Dscr3	0	0	0.790592968675	0	0	0.798927100297	0	0	0	0	0
Dst	0.79853434237	0	0	0	0	0	0	0	0	0	0
Dstyk	0	0	0	0	0	0.838298687614	0	0	0	0	0
Dtl	0.87034198678	0.876827282307	0.799319858224	0	0	0	0	0	0	0	0
Dtnb	0	0	0	0	0	0.841900565188	0	0	0	0	0
Dtwd1	0	0	0	0	0	0	0	0.860465561835	0.904885525433	0	0
Dtwd2	0	0	0	0	0	0	0	0	0	0	0.827991186895
Dtx1	0.812050962736	0.87930836287	0	0	0	0.785209311237	0	0	0	0	0
Dtx3l	0	0.86149056423	0	0	0	0	0	0.781540377431	0	0	0
Dtx4	0	0.794146948941	0	0	0	0.861270236613	0	0	0	0	0
Dtymk	0	0	0.85557045694	0.783561643836	0	0	0	0.777076348309	0.859986588754	0	0
Duox1	0	0	0	0	0	0	0	0	0	0	0.773302040425
Dus1l	0	0	0	0.75433470639	0	0	0	0.892173579845	0.942695660504	0	0
Dus3l	0	0.755876999713	0	0.844544496599	0	0	0	0	0	0	0.797978733595
Dus4l	0.911677363732	0.921199348597	0	0.771539419485	0	0.827349362966	0.859076539898	0	0	0	0
Dusp1	0.813008908899	0.76008238337	0.91471405307	0.847437494013	0.819015231344	0.822760800843	0	0	0	0.750981894818	0
Dusp10	0.99272918862	0.981981032666	0.979222147715	0	0.812913114283	0.981099722196	0	0	0	0	0
Dusp11	0.803295334802	0.760321869911	0	0	0	0	0	0	0	0	0
Dusp12	0.894865408564	0.930548903152	0.950311332503	0.88774786857	0.787000670562	0.906197911677	0	0	0	0	0
Dusp14	0.918986492959	0.853501293227	0.81272152505	0	0	0.907012165916	0	0	0	0	0
Dusp15	0	0	0	0	0	0	0	0	0	0	0.8030462688
Dusp16	0.836660599674	0	0.812616150972	0.754526295622	0	0.90603506083	0	0	0	0	0
Dusp19	0.861442666922	0	0	0	0	0.804358655044	0	0	0	0	0
Dusp2	0.96013986014	0.937149152218	0.980314206342	0.948903151643	0.823460101542	0.963080754862	0.911581569116	0.840233738864	0.887479643644	0.949976051346	0
Dusp22	0.968205766836	0.95427722962	0.896551393812	0	0.892039467382	0.883283839448	0	0	0	0	0
Dusp28	0.811006801418	0.863377718172	0.777440367851	0	0	0	0.862228182776	0	0	0	0
Dusp3	0	0	0	0	0	0	0	0	0	0	0.837302423604
Dusp4	0.807012165916	0.93206245809	0.909972219561	0.892298112846	0.892269374461	0	0.973052974423	0.884567487307	0.883580802759	0.963052016477	0
Dusp5	0.963023278092	0.977536162468	0.942638183734	0.928000766357	0.94865408564	0.949774882652	0	0.75703611457	0	0.782891081521	0
Dusp6	0.88212472459	0.88804483188	0	0.780908132963	0.874480314206	0	0	0	0.88951048951	0.842666922119	0
Dusp7	0.878599482709	0.797154899895	0	0	0	0.817827378101	0	0	0	0	0
Dut	0	0	0	0	0	0	0.779011399559	0	0	0	0
Dvl2	0	0.809186703707	0	0.958425136507	0	0.773666059967	0	0.902845100105	0.791177315835	0	0
Dvl3	0	0	0.806782258837	0	0	0	0	0	0	0	0
Dym	0.888906983428	0.772104607721	0	0	0	0.955053166012	0	0	0	0	0
Dync1h1	0	0	0	0	0	0	0.977047609924	0	0	0	0
Dync1li1	0	0.844036785133	0	0	0.834284893189	0.782632436057	0	0	0	0	0
Dync1li2	0.8215729476	0	0	0	0	0	0	0	0	0	0
Dynll1	0	0	0	0	0	0	0	0.772152505029	0	0	0
Dynll2	0	0	0	0	0	0	0.891637129993	0	0	0	0
Dynlt1b	0.845282115145	0.91934093304	0	0	0	0.822406360763	0	0	0	0	0
Dynlt1f	0.840310374557	0	0	0	0	0	0	0	0	0	0
Dyrk1a	0.991512596992	0.98434715969	0.983197624294	0	0	0.985410479931	0	0	0	0	0
Dyrk1b	0	0	0	0	0	0	0	0.809445349171	0	0	0
Dyrk2	0.787470064182	0.872851805729	0	0	0	0	0	0	0	0	0
Dyrk3	0.959862055752	0.956355972794	0.887594597184	0.816716160552	0.795315643261	0.964977488265	0	0.773589424274	0	0	0
Dysf	0	0	0	0	0	0.851786569595	0	0	0	0	0
Dyx1c1	0	0	0	0	0	0	0	0	0.916486253473	0	0
Dzip1	0	0	0	0	0	0.863195708401	0	0	0	0	0
E030011O05Rik	0	0	0.799865887537	0	0	0	0	0	0	0	0
E130012A19Rik	0	0	0	0	0	0	0	0.786866558099	0	0	0
E130112N10Rik	0.808774786857	0.928460580515	0.956662515567	0	0.910681099722	0	0	0	0	0	0
E130307A14Rik	0.890046939362	0.925079030558	0	0.776204617301	0	0	0	0	0	0	0
E130308A19Rik	0.963109493246	0.954660408085	0.882057668359	0	0.885065619312	0.921381358368	0	0	0	0	0
E130309D02Rik	0	0	0	0	0	0	0	0	0	0	0.900756777469
E130311K13Rik	0	0	0	0	0	0	0	0	0	0	0.836229523901
E130317F20Rik	0	0	0	0	0	0	0.947935626018	0.853146853147	0	0	0
E230025N22Rik	0	0	0	0	0	0.794261902481	0	0.790870773063	0	0	0
E230029C05Rik	0.945665293611	0.930271098764	0.984155570457	0.975237091675	0.92713861481	0.96799501868	0	0	0	0	0
E2f1	0	0	0	0	0	0	0	0.908573618163	0	0	0
E2f2	0.788293897883	0.89062170706	0.941814350034	0.949688667497	0.834735127886	0	0	0.82708113804	0	0	0.939218315931
E2f3	0	0.794903726411	0.802940894722	0.857984481272	0	0	0	0	0	0.818038126257	0
E2f4	0.843634447744	0.921927387681	0.983082670754	0.86489127311	0	0.808161701312	0.951901523134	0.876108822684	0.819082287575	0	0
E2f6	0	0	0	0	0	0.753290545071	0	0	0	0	0
E2f8	0	0	0.780802758885	0	0	0	0	0	0	0.799741354536	0
E330013P04Rik	0	0	0	0	0	0	0	0	0	0	0.917904013794
E330020D12Rik	0.892116103075	0.822856595459	0	0	0	0	0	0	0	0	0
E330033B04Rik	0.910796053262	0.955110642782	0.813056806207	0	0	0.834476482422	0	0.768588945301	0	0	0
E430016F16Rik	0.974892231057	0.919561260657	0.970112079701	0	0.934361528882	0.976683590382	0	0	0	0	0
E430018J23Rik	0	0	0	0	0	0	0	0	0.772420729955	0	0
E4f1	0	0	0	0	0.755551298017	0	0	0	0	0	0
Eaf1	0	0	0	0	0	0	0	0	0.85222722483	0	0
Eaf2	0	0	0	0	0	0.785372162084	0	0	0	0	0
Eapp	0	0.759852476291	0.774077976818	0.880065140339	0.774815595364	0	0.931047035157	0.924925759172	0.840674394099	0.8984768656	0
Ebf1	0.992547178849	0.958798735511	0.904234122042	0.858655043587	0	0.96934572277	0	0	0	0	0
Ebi3	0.94970782642	0.961768368618	0.973091292269	0.846584921927	0.921707060063	0.943021362199	0	0	0.912127598429	0	0
Ebna1bp2	0	0	0	0	0	0	0	0	0.84326084874	0	0
Ecd	0	0	0	0	0	0	0	0	0.913507040904	0	0
Ece1	0.876357888687	0.903898840885	0	0	0.957955742887	0.847724877862	0	0	0	0	0
Ece2	0	0.874873072133	0	0	0	0	0.757304339496	0	0.796398122426	0	0
Ech1	0	0.850014369192	0	0.889836191206	0	0	0.917674106715	0	0	0	0
Echdc1	0	0.874834754287	0	0	0	0.80779768177	0	0	0	0	0
Echdc3	0.900728039084	0.894903726411	0	0	0	0.786607912635	0	0	0	0	0
Eci1	0	0	0	0	0	0	0.934715968963	0	0	0	0
Ecm1	0	0	0	0	0	0.885420059393	0	0	0	0	0
Ecscr	0	0	0.778503688093	0	0	0	0	0	0	0	0
Ecsit	0	0	0	0	0	0	0	0.869776798544	0	0	0
Edar	0	0	0	0	0	0	0	0	0	0	0.791301848836
Edaradd	0	0.839017147236	0	0	0	0	0	0	0	0	0
Edc3	0	0.77790018201	0	0	0	0	0	0	0	0	0
Edc4	0	0	0	0	0	0	0	0	0.891723345148	0	0
Edem1	0.965303189961	0.936593543443	0	0	0.846220902385	0.881846920203	0	0.837905929687	0	0	0
Edem2	0.959373503209	0.962889165629	0.903439026727	0.758214388351	0.904272439889	0.9522847016	0	0	0	0	0
Edem3	0.869700162851	0.904828048664	0	0	0	0.778800651403	0	0	0	0	0
Edf1	0	0	0	0	0	0	0	0	0.876271673532	0	0
Eed	0	0.75762046173	0.866165341508	0.760159019063	0	0	0	0	0	0	0
Eef1a1	0.797078264202	0.968033336526	0.948893572181	0.888255580036	0.858932847974	0.769364881694	0.883101829677	0.885889453013	0.83886387585	0.946230481847	0.79197241115
Eef1b2	0	0	0	0.777919340933	0	0	0.85709359134	0	0.85357792892	0.798352332599	0
Eef1d	0	0	0	0.849152217645	0	0	0	0	0	0	0
Eef1g	0.888667496887	0.820921544209	0.947207586934	0.826860810422	0	0.917137656864	0.990554650829	0	0	0	0
Eef2	0.875878915605	0.934687230578	0.863847111792	0.947389596705	0	0	0.968215346298	0.978963502251	0.958990324744	0.821601685985	0.785946929783
Eef2k	0.900536449852	0.805651882364	0.943529073666	0	0	0	0	0	0	0	0
Efcab10	0	0.883197624294	0	0	0	0	0	0	0	0	0
Efcab2	0	0	0.907749784462	0	0	0	0	0	0	0	0.782469585209
Efcab3	0	0	0	0	0	0	0	0	0.768186607913	0	0
Efcab9	0	0	0	0.754507136699	0	0.768023757065	0	0	0	0	0
Efemp2	0	0.82666922119	0	0.929437685602	0.82121850752	0	0	0.849794041575	0.93645943098	0	0
Efhd1	0	0	0	0	0	0.888332215729	0	0	0	0	0
Efna1	0	0	0	0	0	0	0	0.879998084108	0.855876999713	0	0.838768081234
Efna5	0.799224063608	0	0	0	0.842829772967	0	0	0	0	0	0
Efr3a	0.752399655139	0	0	0	0	0	0	0	0	0	0
Egfr	0.951872784749	0.914608678992	0	0	0	0.916591627551	0	0	0	0	0
Egln1	0	0	0	0	0	0	0.879432895871	0.766136603123	0	0	0
Egln2	0	0	0	0	0	0	0	0	0	0.776894338538	0
Egln3	0.94173771434	0.96265925855	0.810269182872	0	0	0.892058626305	0.990439697289	0.969307404924	0	0	0
Egr1	0.929744228374	0.929006609829	0.954325126928	0.886924034869	0	0.752572085449	0.833192834563	0	0.861480984769	0.852782833605	0
Egr2	0.976539898458	0.947121371779	0.97737331162	0.946278379155	0.947494970783	0.958338921353	0	0.924743749401	0.898898361912	0.91869910911	0
Ehbp1	0.93258932848	0.938451959	0.784165149919	0	0	0	0	0	0	0	0
Ehbp1l1	0	0	0	0	0.812980170514	0	0	0.821141871827	0	0	0
Ehd1	0.864613468723	0.953539611074	0.986205575247	0	0.767793849986	0.751451288438	0	0	0	0	0.912414982278
Ehd2	0	0.904243701504	0	0.795698821726	0	0.835309895584	0	0	0.859153175592	0	0.811629466424
Ehd3	0.835491905355	0.847015997701	0.788035252419	0	0	0.883140147524	0	0	0	0	0
Ehd4	0.978063032858	0.961385190152	0.960484720759	0.938624389309	0.914397930836	0.991799980841	0.79607242073	0	0	0	0
Ehhadh	0	0	0.888322636268	0	0	0	0	0	0	0	0
Ehmt2	0	0	0	0	0	0	0.867286138519	0.768981703228	0	0	0.784069355302
Ei24	0.792585496695	0.847504550244	0.856030271099	0	0	0	0	0	0	0	0
Eid1	0	0	0.900660982853	0	0	0.817166395249	0	0.878589903247	0	0	0
Eid2	0	0	0	0	0	0	0.768177028451	0	0	0	0
Eid3	0	0	0	0.843040521123	0	0	0.946431650541	0.819877382891	0	0	0
Eif1	0	0	0	0.80890889932	0	0	0.893620078552	0	0	0	0
Eif1a	0	0	0	0.848280486637	0	0	0.843826036977	0	0.762161126545	0	0
Eif1ad	0	0	0	0	0	0	0	0	0.869786378006	0	0
Eif1ax	0	0	0	0	0	0	0.898266117444	0	0	0	0
Eif1b	0	0	0	0	0	0	0	0	0.784021457994	0.805316601207	0
Eif2a	0	0	0	0	0	0	0.751920682058	0	0	0	0
Eif2ak1	0	0	0	0	0	0	0	0	0.77919340933	0	0
Eif2ak2	0	0	0	0	0	0	0.84525337676	0	0	0	0
Eif2ak4	0.844812721525	0.842255005269	0.804856787049	0	0	0.933269470256	0	0	0	0	0
Eif2b2	0	0	0	0	0	0.792250215538	0	0	0.821256825366	0	0
Eif2b4	0.844285851135	0.937216208449	0.968129131143	0.888236421113	0.831928345627	0	0.765446881885	0.855580036402	0.952265542677	0	0
Eif2b5	0	0	0.827052399655	0	0	0	0	0.840549861098	0.778187565859	0	0
Eif2d	0	0	0	0	0	0	0.852035635597	0	0	0	0
Eif2s2	0	0	0	0	0	0	0	0.831324839544	0	0	0
Eif3a	0	0	0	0	0	0	0.989615863588	0.837197049526	0	0	0
Eif3b	0	0	0	0	0	0	0.99407989271	0	0	0	0
Eif3c	0	0	0	0	0	0	0.992278953923	0	0.778992240636	0	0
Eif3d	0	0	0.849190535492	0	0	0	0.994760034486	0.820500047897	0	0	0
Eif3f	0	0	0	0	0	0	0.899664718843	0	0	0	0
Eif3g	0	0	0	0.893524283935	0	0	0.974930548903	0.764709263339	0.936258262286	0	0
Eif3h	0.848481655331	0.774355781205	0	0	0	0.84988025673	0.847025577163	0	0	0	0
Eif3i	0	0	0.80035444008	0.788389692499	0	0	0.929179040138	0.800756777469	0.818296771721	0	0.830491426382
Eif3k	0	0	0	0.864268608104	0	0	0	0	0.842140051729	0	0
Eif3l	0	0	0	0	0	0	0.912980170514	0	0.845339591915	0	0
Eif3m	0	0	0	0	0	0	0	0	0.790066098285	0	0
Eif4a1	0.870974231248	0.95557045694	0.947600344861	0.938911773158	0.859823737906	0.811045119264	0.981147619504	0.942140051729	0.926803333653	0.918852380496	0
Eif4a2	0.834141201264	0.941680237571	0.88411725261	0.834189098573	0.827109876425	0	0.945550340071	0.829878340837	0.850694510968	0.811581569116	0
Eif4a3	0	0	0	0	0	0	0	0	0.8123096082	0	0
Eif4b	0	0	0	0	0	0	0.992010728997	0.753798256538	0	0	0.897720088131
Eif4e	0.902193696714	0.884260944535	0.762640099626	0	0	0.800086215155	0	0	0	0	0
Eif4e2	0	0	0	0	0	0	0	0	0.834802184117	0	0
Eif4e3	0.967286138519	0.965245713191	0.952936104991	0	0.902548136795	0.966596417281	0	0	0	0	0
Eif4ebp1	0	0	0.853970686847	0	0	0	0	0	0	0	0
Eif4ebp2	0	0	0	0	0	0	0.941459909953	0	0	0	0
Eif4g1	0	0	0	0	0	0	0.998802567296	0	0	0	0
Eif4g2	0	0	0	0	0	0	0.984960245234	0	0	0	0
Eif4h	0	0	0	0	0	0	0.930826707539	0	0	0	0
Eif5	0.920672478207	0.781645751509	0	0	0	0.764718842801	0.952409234601	0	0	0	0
Eif5a	0	0.787422166874	0.941297059105	0.892077785228	0	0.788734553118	0.984462113229	0.904713095124	0.956145224638	0	0
Eif6	0	0.8361049909	0	0.750569977967	0	0.815557045694	0.945540760609	0.878245042629	0.890008621515	0	0
Elac1	0.875256250599	0.913871060446	0.810115911486	0	0.824197720088	0.837781396686	0	0.77139572756	0	0	0
Elf1	0.989347638663	0.992824983236	0.970169556471	0.825720854488	0.824782067248	0.989299741355	0	0.920519206821	0	0	0
Elf2	0	0	0	0	0	0	0	0.753721620845	0	0.754238911773	0
Elf4	0	0	0.866155762046	0	0	0	0	0	0	0	0
Elf5	0	0	0	0	0	0	0	0	0	0	0.859996168215
Elk3	0.920145607817	0.938633968771	0.95468914647	0.802864259029	0.923249353386	0.925941182106	0	0	0	0.772219561261	0
Elk4	0.962745473704	0.967822588371	0.878743174634	0.789453012741	0	0.897202797203	0	0	0	0.782919819906	0
Ell	0	0	0.92326851231	0	0	0.934648912731	0.921975284989	0	0	0	0
Ell2	0.979816074337	0.919388830348	0	0	0	0	0	0	0	0	0
Ell3	0	0.792211897691	0	0	0.840511543251	0	0.986818660791	0	0	0	0
Elmo1	0.998141584443	0.998170322828	0.993821247246	0.83933326947	0.976444103841	0.997279432896	0	0	0	0	0
Elmo3	0	0	0.975332886292	0	0	0	0.954794520548	0	0.825768751796	0	0
Elof1	0	0	0.788782450426	0	0	0	0	0	0.854258070696	0	0
Elovl1	0	0	0	0.821831593064	0	0	0.861366031229	0	0.821007759364	0	0
Elovl3	0	0	0	0	0	0	0	0	0	0	0.880295047418
Elovl5	0.982153462975	0.980802758885	0.942456173963	0	0	0.977737331162	0.815806111697	0	0	0	0
Elovl6	0.966768847591	0.954765782163	0.956308075486	0	0	0.953549190535	0	0	0	0	0
Elp2	0	0	0	0	0	0	0	0	0.763904588562	0	0
Emb	0.977766069547	0.96652936105	0.993438068781	0.985142255005	0.980965609733	0.988753712041	0.961931219465	0.876856020692	0	0.781013507041	0
Emd	0.8876903918	0.909943481176	0	0	0	0	0	0	0	0	0
Eme1	0	0	0	0	0	0	0.901341124629	0	0.799875466999	0	0
Eme2	0.785573330779	0.79507615672	0.828000766357	0.757725835808	0.936689338059	0	0.791838298688	0.848692403487	0.921141871827	0	0
Emg1	0	0	0	0	0	0	0.986780342945	0	0.863942906409	0	0
Emid1	0	0	0	0	0	0	0	0	0	0	0.922559632149
Emilin1	0.809100488553	0.803745569499	0	0.842590286426	0	0	0	0	0.790190631287	0	0
Eml2	0	0	0.837072516525	0	0	0	0	0	0	0	0
Eml3	0	0	0	0.872190822876	0	0	0.879873551106	0	0.88622473417	0	0
Eml4	0.833805920107	0.875227512214	0.828096560973	0	0	0.84179519111	0	0	0	0	0
Emp1	0.901207012166	0.849410863109	0.912060542198	0.812175495737	0	0.786272631478	0	0	0	0	0
Emp3	0.823182297155	0.916524571319	0	0	0	0.806897212377	0	0	0	0	0
Enc1	0	0.92954305968	0	0	0	0	0	0	0	0	0
Endod1	0.927972027972	0.892863301082	0	0	0	0.905757256442	0	0	0	0	0
Endog	0	0	0	0	0	0	0	0.877708592777	0	0	0
Eng	0	0	0	0	0	0	0	0	0	0	0.834610594885
Eno1	0	0	0	0	0	0	0.988906983428	0.885199731775	0	0	0.923258932848
Eno3	0.844467860906	0.981693648817	0.994348117636	0.956461346872	0.947926046556	0.850378388735	0.953941948462	0.95416227608	0.957706676885	0	0
Enoph1	0	0	0	0	0	0	0	0	0	0	0.876654851997
Enpp1	0	0.810690679184	0.939544017626	0.881473321199	0.797509339975	0.763607625251	0	0	0	0	0
Enpp3	0.934035827187	0.947399176166	0	0	0	0.878005556088	0	0	0	0	0
Ensa	0	0	0.751192642973	0	0	0.78804483188	0.878235463167	0	0	0	0
Enthd1	0.944094261902	0.887652073953	0.917492096944	0	0	0.930520164767	0	0	0	0	0
Entpd1	0	0	0.773177507424	0	0	0	0	0	0	0	0
Entpd3	0	0	0	0.824724590478	0	0	0.85369288246	0	0.755599195325	0	0
Entpd4	0.90351566242	0	0	0	0	0	0.818268033337	0	0	0	0
Entpd5	0.768062074911	0.831564326085	0	0	0	0	0	0	0	0	0
Eny2	0	0	0	0.805469872593	0	0	0	0	0	0	0
Ep300	0	0	0	0	0	0	0.776195037839	0	0	0	0
Epb4.1	0.778340837245	0.774049238433	0	0	0	0.900440655235	0.854986109781	0	0	0	0
Epc1	0	0	0.765370246192	0	0	0	0.752390075678	0	0	0	0
Epc2	0.947906887633	0.902174537791	0.810997221956	0	0	0.874528211515	0	0	0	0	0
Epha1	0	0	0	0	0	0	0.863914168024	0	0	0	0
Ephb2	0	0	0	0	0	0	0	0	0	0	0.905115432513
Ephx4	0	0	0	0	0	0	0	0	0	0.908391608392	0
Epm2aip1	0	0	0	0	0	0.886799501868	0	0	0	0	0
