	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Ikzf3	Etv6	Kdm6b	Jmjd6	Id2	Ski	Lef1	Atf6	Trib3	Sirt2	Prkrir	Satb1	Nfatc2	Crem	Ddit3	Aes	Inhba	Zfp36l2	Egr2	Bcl11b
Ehmt2	0	0	0	0	0	0	0	0	0	0	0	1.73539722705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eid1	0	0	0	0	-1.28420321239	1.81086820635	0	1.86913185745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eid2	0	0	0	0	0	0	1.72615609763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif1b	0	0	-1.17762011017	0	0	0	0	1.52759443242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif2ak2	0	0	0	-1.25579787736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif2ak3	0	1.5387738166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif2b3	0	0	0	0	0	-1.05397360359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif2s2	0	1.24785986716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif3b	0	0	0	0	0	-1.18016988532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif4a2	0	0	0	0	0	0	0	0	0	0	1.7553240623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif4e	0	0	0	0	0	-1.67105514115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif4e3	1.95062585758	0	0	1.06376178477	-1.88446795054	1.94228187807	0	1.47075099279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif4ebp1	1.15431960217	1.4037361065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif4enif1	-1.25005035358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif4g1	0	0	0	0	0	-1.13052705373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elk3	-1.90934888406	-1.89326046191	0	1.67786049217	0	-1.89665002189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ell2	0	-1.88637990562	-1.4902656451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elmod3	0	0	0	0	0	0	0	1.26404963747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elovl5	-1.86908413112	0	0	0	-1.51146310921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elovl6	0	0	0	1.68841353589	-1.67942782148	0	0	1.53463225391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emb	1.97304350412	0	-1.97418329966	1.9715126815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emd	0	1.80733423149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emilin1	0	0	0	0	0	0	0	1.60894175191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eml2	1.4629700555	1.20256217395	0	1.10126025856	0	0	0	0	0	0	0	1.57718089455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eml4	-1.80610883664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eml5	0	0	0	1.01993634886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emp1	1.83882782073	1.83863979776	1.90905996963	1.81152113845	-1.62399066255	-1.77945585592	0	1.3763749383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emp3	0	1.79476245602	-1.64552107506	0	0	-1.79513040902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enc1	1.66068823099	0	0	0	0	1.10939619654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Endod1	-1.89424471997	-1.88593116471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Endog	0	0	0	0	0	0	0	1.86801807794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Engase	0	0	0	0	0	0	0	0	0	0	0	1.58394998036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eno1	0	0	0	0	0	0	0	1.8802490023	0	0	0	1.78291220959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eno3	0	-1.97878341002	-1.93263008045	-1.95564333381	-1.91437702345	-1.83268623432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enoph1	0	0	0	0	0	-1.33908155476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entpd4	0	0	0	0	0	1.56327133084	0	1.58853550034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entpd5	0	0	0	0	0	0	0	1.38481327243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eny2	-1.52793336925	0	-1.27817117158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ep300	0	0	0	1.41100258844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epb4.1	0	1.73651409902	0	0	-1.38324940742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ephx1	-1.03284113492	-1.09109567396	-1.12987267241	0	0	0	0	0	0	0	0	-1.66362141251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epn1	0	0	0	0	0	0	0	1.75211824474	0	-1.82285989567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epsti1	0	0	0	0	-1.0310590395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ept1	-1.76758855688	0	0	0	0	-1.57540645806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erap1	-1.05170306815	-1.38253525816	0	-1.17319095562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erc1	1.84990935109	1.94612759657	0	1.36369752902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ercc5	0	0	-1.05543115867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ercc6l	-1.00615139674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erf	0	0	0	0	0	0	0	0	0	0	1.6278652146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ergic1	0	-1.74301970677	0	0	0	-1.81654823461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ermp1	-1.74633112944	-1.55324279102	-1.71830879274	0	0	-1.67879293684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ern1	0	1.44348817741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ero1l	0	1.15979800447	0	1.17534569773	0	1.23440668661	0	1.92345712694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erp44	0	0	0	0	-1.29494461431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Errfi1	0	0	0	0	0	0	0	1.72248056836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Esco1	0	0	-1.09616020462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Esco2	-1.02094359607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Espn	1.94182550125	1.96350886804	0	1.95667268059	0	1.3508178124	0	1.9720396554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Esrra	0	0	0	0	0	0	0	0	0	-1.81745924268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Esyt2	0	0	-1.17729165106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etf1	0	0	0	0	0	-1.45321109129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etfa	0	0	-1.01224977999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etfb	0	0	-1.11165745756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etnk1	0	0	0	0	0	0	0	1.46772447626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ets1	1.90466357315	0	0	0	0	1.98806461542	0	1.91647514885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ets2	-1.74683434246	0	0	0	1.66288423698	0	0	-1.29506336816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etv6	0	1.99462234916	0	1.99025097914	0	0	0	0	0	0	1.86019800412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Evi2a	-1.6802293821	-1.38491208471	0	0	-1.23080346529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Evi2b	-1.54740214505	-1.14502147378	0	0	0	1.55914901977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Evi5l	0	0	0	1.40267420205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Evl	1.99482269493	1.98017452392	0	1.82949929868	0	1.90411244297	0	0	0	-1.69733100294	1.85732788765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc2	-1.98896725157	-1.99799563551	0	0	0	1.86593329691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc4	0	0	-1.2946297132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc5	0	0	-1.05945774909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc6b	0	1.86219547044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc7	0	0	0	0	0	0	0	1.80143797275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc1	0	0	0	0	0	-1.04903201119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc3	0	0	-1.32927968652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc6	0	0	0	0	0	-1.10173291419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc7	-1.4752989615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exosc8	0	0	0	0	0	0	0	1.62899724918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ext1	0	0	-1.90542770952	1.94232368031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ext2	0	0	0	0	0	0	0	0	0	0	0	1.84092809116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Extl3	0	-1.92260698615	-1.85972613475	0	0	-1.90240823655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ezh1	1.71987082298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ezh2	0	1.78926631195	0	0	0	0	0	0	0	0	1.51329202496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ezr	0	0	0	0	0	0	0	0	0	0	1.52236214432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2r	-1.60319647596	-1.8082502666	0	0	0	1.8285152015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2rl2	-1.35635094964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3	0	0	0	1.38381584505	0	1.74204139732	0	1.49215218175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F730043M19Rik	-1.86360259345	1.66507239293	0	0	0	0	-1.36977797627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faah	-1.6535134772	1.52772345651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fabp5	0	0	0	0	0	0	0	1.63863295742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fads2	-1.033060631	0	-1.37610468009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fads6	0	0	0	0	0	0	0	0	0	-1.68832388171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fah	1.85369517999	0	0	0	-1.84146571331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam101b	1.07506234503	1.04772295982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam102a	0	-1.77734971474	0	1.78906027671	-1.40547048291	1.47129111196	0	1.71713923262	0	-1.52207826563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam103a1	0	0	0	0	-1.15527397525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam107b	1.95486781135	1.929503395	-1.88672465623	1.89096224529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam110a	0	0	0	0	1.68984057974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam111a	-1.79045242446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam114a2	0	0	0	0	0	0	0	1.76511489811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam117a	0	0	0	0	0	1.86025032638	0	0	0	-1.27801979292	1.32641952167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam117b	0	0	0	0	0	0	0	1.64278349847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam124b	1.08185175713	0	0	0	1.66276011097	-1.04966590225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam126a	-1.34808200573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam129a	1.97323346349	1.89880039588	-1.81449428393	0	0	0	0	-1.07030438041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam129b	-1.83662241755	1.85817015001	0	1.90669636951	0	0	0	1.60935294699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam134a	0	0	0	0	0	0	0	0	0	-1.49775981397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam162a	0	0	-1.72849232124	0	-1.78139346888	1.69394475149	0	1.97565950173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam168a	0	0	0	0	0	0	0	1.4639398309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam168b	-1.85420266236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam169b	0	0	0	0	-1.81449945095	1.94401846349	0	0	0	-1.07317759061	0	-1.22015085852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam179b	0	0	-1.19275195196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam183b	0	0	0	0	0	1.54525492711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam189b	0	0	0	0	0	0	0	1.59168216401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam20a	1.84465481297	0	1.87216397103	1.26485885036	-1.61476764352	1.8698297019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam35a	0	0	0	0	0	0	1.44211361982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam3a	0	0	0	0	0	0	0	1.36414742638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam3c	0	0	0	0	-1.72526618866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam46a	1.09523506347	1.40857178433	0	0	0	0	0	1.65987509706	0	0	1.81503715235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam46c	0	1.88754927173	0	0	-1.84841672811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam49b	0	0	0	0	-1.70627789701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam53b	0	-1.92596097626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam53c	0	0	0	0	0	0	0	0	0	0	1.80343625094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam57a	0	1.46737801469	0	0	0	0	0	1.79563122629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam63b	0	0	0	0	0	0	0	1.60051579872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam65a	0	0	0	0	0	0	0	0	0	0	0	1.69874332659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam65b	-1.69313135572	0	0	1.07455517842	0	1.48460432986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam69b	0	1.57185410267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam71b	-1.72749502316	-1.82110749093	-1.73190225304	0	-1.42250231652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam71f2	1.51386874906	1.53619637517	0	0	0	1.78160689681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam78a	0	0	0	0	0	0	0	1.77263459552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam81a	0	-1.69533462376	0	0	-1.06789686479	-1.74121539131	0	1.20635185733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fanca	0	0	1.01717667508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fance	0	0	0	0	0	0	0	1.82664285494	0	0	1.88682852798	1.47965263867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fancf	0	0	-1.40659041413	0	0	-1.52013671412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Far1	0	0	-1.56948460271	0	0	-1.06758549346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Farp1	-1.76113300959	0	-1.60509919224	1.52033939107	0	-1.49740035967	0	0	0	0	0	1.33445412118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fas	0	-1.79998853675	-1.93851827683	-1.45141627934	-1.51756869687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fasl	-1.38107934104	-1.53240679148	-1.30055697387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fasn	-1.43593119349	-1.59713428074	0	0	0	-1.23201886231	0	0	0	0	1.76495535429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fastk	0	0	0	0	0	0	0	1.6590845681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fastkd1	0	0	-1.01490156782	0	0	-1.72398491746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fau	0	0	0	0	0	0	0	1.7866967533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl14	0	0	0	0	0	0	0	1.75734922905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl18	0	0	0	0	0	0	0	0	0	-1.48822577172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl20	0	0	0	0	0	1.04437811525	0	1.13415634013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo11	-1.47180637024	0	0	0	0	-1.73206105603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo17	0	0	0	0	0	-1.70693274659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo21	0	0	0	0	0	0	0	1.41118380373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo31	0	0	0	0	0	0	0	0	0	-1.7875579417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo4	-1.56076116538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo5	-1.26716058642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxw8	0	0	0	0	0	0	0	0	0	0	0	1.6128241398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxw9	0	0	-1.13493326641	0	0	0	0	1.42089742254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fcrl1	-1.95960515815	1.81869531207	-1.69794429332	-1.74742283956	-1.25870294933	-1.86907784565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fdft1	-1.16758897139	0	0	1.06969903788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fdx1	0	0	-1.12455656176	0	0	0	0	1.44671133206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fermt3	0	0	0	0	0	1.3508303246	0	1.29015951776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fes	1.63576392926	1.77730714938	0	1.62223660957	1.49567693993	0	0	0	0	0	0	-1.93686401663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fez2	0	0	1.7627663712	0	0	0	0	1.33711821371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fgd3	0	0	-1.83717291647	1.78508666057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fgf2	-1.84387934694	-1.87580755684	0	0	0	-1.82151031988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fggy	1.86759592716	0	0	0	-1.29960031675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fhl2	1.61684676111	-1.57271571605	-1.7818539703	1.12261239579	0	-1.85478376115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fhl3	-1.71728653088	0	0	1.90921461071	0	0	0	0	0	0	1.58522808107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Filip1l	0	-1.85985746338	-1.95493373212	0	-1.73449442644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fiz1	0	0	0	0	0	0	0	0	0	0	1.74652080149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp1a	0	0	0	0	0	1.92269981122	0	1.51659075876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp3	0	0	0	0	-1.18194018516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp5	0	0	0	0	0	-1.86251306188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flad1	0	0	0	0	0	0	0	0	0	0	0	-1.57359170609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flna	1.84651050755	0	0	0	0	-1.04208149689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flnb	1.84992265068	1.91036119996	-1.88242015112	1.04008336962	1.83371589237	-1.9618391665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flot1	1.94798538516	1.95725916836	0	1.95631599333	-1.92019067096	1.95075888503	0	1.87830375617	0	0	1.87199955642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flot2	1.77908541544	1.8485112823	0	1.6192903023	-1.23648749797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flt3l	0	0	0	0	0	1.63348377787	0	1.8023584974	0	-1.9234535845	0	-1.56001966936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flywch1	0	0	0	0	-1.26440935485	0	0	1.90718213803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fmnl1	0	0	0	1.84101421456	0	1.79335823971	0	0	0	0	1.68484561777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fnbp1	0	0	-1.9413381421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fndc3a	0	1.22846798245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fnip1	0	0	0	0	-1.6153344677	1.91838005463	0	1.69698473586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fos	0	1.51110685611	0	0	0	0	0	-1.45694720871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fosl2	0	0	0	1.98012590719	0	0	0	1.85575209477	0	-1.78517063604	1.89412914605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxj2	0	0	0	0	0	0	0	0	0	-1.66634116456	1.84836669874	1.47012062616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxk1	0	0	0	0	0	0	0	0	0	0	1.3685043264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxn2	-1.34692097424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
